"","Gene.name.d","Entrez.gene.id.e","Chromosome.f","Start.f","End.f","Cytoband.f"
"19981","GPR108",56927,"19",6729924,6737633,"19p13.3"
"19982","TRIP10",9322,"19",6739692,6751537,"19p13.3"
"19983","SH2D3A",10045,"19",6752172,6767523,"19p13.3"
"19984","VAV1",7409,"19",6772678,6857377,"19p13.2"
"19985","ADGRE1",2015,"19",6887559,6940464,"19p13.3"
"19986","ADGRE4P",326342,"19",6952510,6990857,"19p13.3"
"19987","FLJ25758",497049,"19",7004963,7006426,"19p13.3"
"19988","MBD3L5",284428,"19",7030593,7033022,"19p13.2"
"19989","MBD3L4",653656,"19",7037754,7040184,"19p13.2"
"19990","MBD3L2",125997,"19",7049350,7051746,"19p13.2"
"19991","MBD3L3",653657,"19",7056215,7058645,"19p13.2"
"19992","ZNF557",79230,"19",7069470,7087978,"19p13.2"
"19993","INSR",3643,"19",7112265,7294011,"19p13.3-p13.2"
"19994","ARHGEF18",23370,"19",7459998,7537371,"19p13.3"
"19995","LOC100128573",100128573,"19",7537722,7538247,"19p13.2"
"19996","PEX11G",92960,"19",7541755,7554286,"19p13.2"
"19997","C19orf45",374877,"19",7562444,7573336,"19p13.2"
"19998","ZNF358",140467,"19",7581003,7585911,"19p13.2"
"19999","MCOLN1",57192,"19",7587495,7598895,"19p13.2"
"20000","PNPLA6",10908,"19",7599037,7626653,"19p13.2"
"20001","CAMSAP3",57662,"19",7660787,7683196,"19p13.2"
"20002","XAB2",56949,"19",7684410,7694439,"19p13.2"
"20003","PET100",100131801,"19",7694670,7696510,"19p13.2"
"20004","PCP2",126006,"19",7696500,7698634,"19p13.2"
"20005","STXBP2",6813,"19",7701986,7712760,"19p13.3-p13.2"
"20006","RETN",56729,"19",7733971,7735340,"19p13.2"
"20007","MCEMP1",199675,"19",7741942,7744719,"19p13.2"
"20008","TRAPPC5",126003,"19",7745706,7747748,"19p13.2"
"20009","FCER2",2208,"19",7753642,7767032,"19p13.3"
"20010","CLEC4G",339390,"19",7793842,7797057,"19p13.2"
"20011","CD209",30835,"19",7804880,7812464,"19p13"
"20012","CLEC4M",10332,"19",7828034,7834491,"19p13"
"20013","CLEC4GP1",440508,"19",7852369,7855898,"19p13.2"
"20014","EVI5L",115704,"19",7895160,7929862,"19p13.2"
"20015","PRR36",80164,"19",7933604,7939326,"19p13.2"
"20016","LYPLA2P2",388499,"19",7943516,7945117,"19p13.2"
"20017","LRRC8E",80131,"19",7953389,7966908,"19p13.2"
"20018","MAP2K7",5609,"19",7968664,7979368,"19p13.3-p13.2"
"20019","TGFBR3L",100507588,"19",7981031,7983980,"19p13.2"
"20020","SNAPC2",6618,"19",7985193,7988136,"19p13"
"20021","CTXN1",404217,"19",7989380,7991051,"19p13.2"
"20022","TIMM44",10469,"19",7991602,8008708,"19p13.3-p13.2"
"20023","ELAVL1",1994,"19",8023456,8070529,"19p13.2"
"20024","CCL25",6370,"19",8117645,8127547,"19p13.2"
"20025","FBN3",84467,"19",8130286,8212385,"19p13"
"20026","CERS4",79603,"19",8274216,8327304,"19p13.2"
"20027","CD320",51293,"19",8367010,8373240,"19p13.3-p13.2"
"20028","NDUFA7",4701,"19",8376183,8386280,"19p13.2"
"20029","RPS28",6234,"19",8386383,8387280,"19p13.2"
"20030","KANK3",256949,"19",8387467,8408146,"19p13.2"
"20031","ANGPTL4",51129,"19",8429010,8439259,"19p13.3"
"20032","RAB11B-AS1",100507567,"19",8439259,8455575,"-"
"20033","RAB11B",9230,"19",8455204,8469317,"19p13.2"
"20034","MARCH2",51257,"19",8478186,8503899,"19p13.2"
"20035","HNRNPM",4670,"19",8509711,8554002,"19p13.2"
"20036","PRAM1",84106,"19",8554939,8567538,"19p13.2"
"20037","ZNF414",84330,"19",8575461,8579048,"19p13.2"
"20038","MYO1F",4542,"19",8585673,8642331,"19p13.3-p13.2"
"20039","ADAMTS10",81794,"19",8645123,8675620,"19p13.2"
"20040","ACTL9",284382,"19",8807746,8809180,"19p13.2"
"20041","OR2Z1",284383,"19",8841315,8842371,"19p13.2"
"20042","ZNF558",148156,"19",8920251,8942980,"19p13.2"
"20043","MBD3L1",85509,"19",8953268,8954016,"19p13.2"
"20044","MUC16",94025,"19",8959519,9092018,"19p13.2"
"20045","OR1M1",125963,"19",9203920,9204862,"19p13.2"
"20046","OR7G2",390882,"19",9212944,9213982,"19p13.2"
"20047","OR7G1",125962,"19",9225503,9226439,"19p13.2"
"20048","OR7G3",390883,"19",9236687,9237626,"19p13.2"
"20049","ZNF317",57693,"19",9251055,9274091,"19p13"
"20050","OR7D2",162998,"19",9296269,9299493,"19p13.2"
"20051","OR7D4",125958,"19",9324525,9325547,"19p13.2"
"20052","OR7E24",26648,"19",9361719,9362739,"19p13.2"
"20053","ZNF699",374879,"19",9405985,9415795,"19p13.2"
"20054","ZNF559",84527,"19",9434447,9454521,"19p13.2"
"20055","ZNF559-ZNF177",100529215,"19",9434901,9493293,"19p"
"20056","ZNF177",7730,"19",9473695,9493293,"19p13.2"
"20057","ZNF266",10781,"19",9523101,9546254,"19p13.2"
"20058","ZNF560",147741,"19",9577030,9609279,"19p13.2"
"20059","ZNF426",79088,"19",9638680,9649321,"19p13.2"
"20060","ZNF121",7675,"19",9676403,9695209,"19p"
"20061","ZNF561",93134,"19",9718001,9731916,"19p13.2"
"20062","ZNF561-AS1",284385,"19",9732157,9745538,"19p13.2"
"20063","ZNF562",54811,"19",9759337,9785776,"19p13.2"
"20064","ZNF812",729648,"19",9800813,9811493,"19p13.2"
"20065","ZNF846",162993,"19",9868150,9879410,"19p13.2"
"20066","FBXL12",54850,"19",9920942,9929731,"19p13.2"
"20067","UBL5",59286,"19",9938555,9940797,"19p13.3"
"20068","PIN1",5300,"19",9945882,9960365,"19p13"
"20069","OLFM2",93145,"19",9964393,10047228,"19p13.2"
"20070","COL5A3",50509,"19",10070236,10121147,"19p13.2"
"20071","RDH8",50700,"19",10123924,10132954,"19p13.2"
"20072","C3P1",388503,"19",10152031,10184813,"19p13.2"
"20073","C19orf66",55337,"19",10196794,10203928,"19p13.2"
"20074","ANGPTL6",83854,"19",10203012,10213425,"19p13.2"
"20075","PPAN",56342,"19",10216898,10221975,"19p13"
"20076","PPAN-P2RY11",692312,"19",10216898,10226064,"19p13"
"20077","P2RY11",5032,"19",10222196,10226064,"19p13.2"
"20078","EIF3G",8666,"19",10225689,10230599,"19p13.2"
"20079","DNMT1",1786,"19",10244021,10305755,"19p13.2"
"20080","S1PR2",9294,"19",10332108,10341948,"19p13.2"
"20081","MRPL4",51073,"19",10362639,10370736,"19p13.2"
"20082","ICAM1",3383,"19",10381516,10397291,"19p13.3-p13.2"
"20083","ICAM4",3386,"19",10397642,10399260,"19p13.2-cen"
"20084","ICAM5",7087,"19",10400654,10407454,"19p13.2"
"20085","ZGLP1",100125288,"19",10415478,10420233,"19p13.2"
"20086","FDX1L",112812,"19",10420886,10426691,"19p13.2"
"20087","RAVER1",125950,"19",10426888,10444314,"19p13.2"
"20088","ICAM3",3385,"19",10444451,10450345,"19p13.3-p13.2"
"20089","TYK2",7297,"19",10461203,10491248,"19p13.2"
"20090","CDC37",11140,"19",10501808,10514271,"19p13.2"
"20091","PDE4A",5141,"19",10527448,10580307,"19p13.2"
"20092","KEAP1",9817,"19",10596795,10614054,"19p13.2"
"20093","S1PR5",53637,"19",10623417,10628668,"19p13.2"
"20094","ATG4D",84971,"19",10654569,10664099,"19p13.2"
"20095","KRI1",65095,"19",10663760,10676702,"19p13.2"
"20096","CDKN2D",1032,"19",10677137,10679655,"19p13"
"20097","AP1M2",10053,"19",10683346,10697991,"19p13.2"
"20098","SLC44A2",57153,"19",10713120,10755235,"19p13.1"
"20099","ILF3-AS1",147727,"19",10762537,10764548,"19p13.2"
"20100","ILF3",3609,"19",10764936,10803095,"19p13.2"
"20101","QTRT1",81890,"19",10812111,10824043,"19p13.3"
"20102","DNM2",1785,"19",10828728,10942586,"19p13.2"
"20103","TMED1",11018,"19",10942742,10946983,"19p13.2"
"20104","C19orf38",255809,"19",10959105,10980360,"19p13.2"
"20105","CARM1",10498,"19",10982252,11033448,"19p13.2"
"20106","YIPF2",78992,"19",11033443,11039688,"19p13.2"
"20107","C19orf52",90580,"19",11039423,11040916,"19p13.2"
"20108","SMARCA4",6597,"19",11071597,11172958,"19p13.2"
"20109","LDLR",3949,"19",11200037,11244505,"19p13.2"
"20110","SPC24",147841,"19",11257830,11266484,"19p13.2"
"20111","KANK2",25959,"19",11274942,11308243,"19p13.2"
"20112","DOCK6",57572,"19",11309968,11373168,"19p13.2"
"20113","ANGPTL8",55908,"19",11350294,11352619,"19p13.2"
"20114","TSPAN16",26526,"19",11406814,11437672,"19p13.2"
"20115","RAB3D",9545,"19",11432721,11450344,"19p13.2"
"20116","TMEM205",374882,"19",11453451,11456981,"19p13.2"
"20117","CCDC159",126075,"19",11457180,11465620,"19p13.2"
"20118","PLPPR2",64748,"19",11466061,11476374,"19p13.2"
"20119","SWSAP1",126074,"19",11485382,11487627,"19p13.2"
"20120","EPOR",2057,"19",11487880,11495018,"19p13.3-p13.2"
"20121","RGL3",57139,"19",11504731,11530018,"19p13.2"
"20122","CCDC151",115948,"19",11531271,11546603,"19p13.2"
"20123","PRKCSH",5589,"19",11546077,11561782,"19p13.2"
"20124","ELAVL3",1995,"19",11562142,11591803,"19p13.2"
"20125","ZNF653",115950,"19",11594241,11616738,"19p13.2"
"20126","ECSIT",51295,"19",11616730,11639987,"19p13.2"
"20127","CNN1",1264,"19",11649531,11661138,"19p13.2-p13.1"
"20128","ELOF1",84337,"19",11663857,11670051,"19p13.2"
"20129","ACP5",54,"19",11685474,11689801,"19p13.2"
"20130","ZNF627",199692,"19",11708234,11729974,"19p13.2"
"20131","ZNF833P",401898,"19",11784812,11797384,"19p13.2"
"20132","ZNF823",55552,"19",11832079,11849824,"19p13.2"
"20133","ZNF441",126068,"19",11877814,11894893,"19p13.2"
"20134","ZNF491",126069,"19",11909390,11919306,"19p13.2"
"20135","ZNF440",126070,"19",11925106,11946016,"19p13.2"
"20136","ZNF439",90594,"19",11976843,11980306,"19p13.2"
"20137","ZNF69",7620,"19",11998669,12025365,"19p13.2"
"20138","ZNF700",90592,"19",12035882,12061588,"19p13.2"
"20139","ZNF763",284390,"19",12075868,12091198,"19p13.2"
"20140","ZNF433",163059,"19",12125531,12146556,"19p13.2"
"20141","ZNF878",729747,"19",12154619,12163782,"19p13.2"
"20142","ZNF844",284391,"19",12175545,12188626,"19p13.2"
"20143","ZNF788",388507,"19",12203077,12225494,"19p13.2"
"20144","ZNF20",7568,"19",12242167,12251222,"19p13.2"
"20145","ZNF625-ZNF20",100529855,"19",12242167,12267546,"19p"
"20146","ZNF625",90589,"19",12255708,12267546,"19p13.2"
"20147","ZNF136",7695,"19",12273871,12300064,"19p13.2"
"20148","LOC100289333",100289333,"19",12305829,12318391,"19p13.2"
"20149","ZNF44",51710,"19",12382624,12405714,"19p13.2"
"20150","ZNF563",147837,"19",12428303,12444534,"19p13.2"
"20151","ZNF442",79973,"19",12460184,12476475,"19p13.2"
"20152","ZNF799",90576,"19",12500827,12512088,"19p13.2"
"20153","ZNF443",10224,"19",12540519,12551926,"19p13.2"
"20154","ZNF709",163051,"19",12571997,12595632,"19p13.2"
"20155","ZNF564",163050,"19",12636183,12662356,"19p13.2"
"20156","ZNF490",57474,"19",12686919,12721623,"19p13.2"
"20157","ZNF791",163049,"19",12721731,12740676,"19p13.2"
"20158","MAN2B1",4125,"19",12757321,12777591,"19cen-q13.1"
"20159","WDR83",84292,"19",12777617,12786646,"19p13.2"
"20160","WDR83OS",51398,"19",12778880,12780465,"19p13.2"
"20161","DHPS",1725,"19",12786530,12792701,"19p13.2"
"20162","FBXW9",84261,"19",12799729,12807455,"19p13.2"
"20163","TNPO2",30000,"19",12810007,12834810,"19p13.2"
"20164","C19orf43",79002,"19",12841453,12845529,"19p13.2"
"20165","ASNA1",439,"19",12848305,12859137,"19q13.3"
"20166","BEST2",54831,"19",12863406,12869271,"19p13.2"
"20167","HOOK2",29911,"19",12873816,12886434,"19p13.2"
"20168","JUNB",3726,"19",12902309,12904125,"19p13.2"
"20169","PRDX2",7001,"19",12907633,12912724,"19p13.2"
"20170","RNASEH2A",10535,"19",12917427,12924462,"19p13.2"
"20171","RTBDN",83546,"19",12936290,12946242,"19p12"
"20172","MAST1",22983,"19",12949258,12985766,"19p13.2"
"20173","DNASE2",1777,"19",12986024,12992335,"19p13.2"
"20174","KLF1",10661,"19",12995236,12998017,"19p13.2"
"20175","GCDH",2639,"19",13001942,13010813,"19p13.2"
"20176","SYCE2",256126,"19",13009893,13030086,"19p13.2"
"20177","FARSA",2193,"19",13033283,13044558,"19p13.2"
"20178","CALR",811,"19",13049413,13055304,"19p13.3-p13.2"
"20179","RAD23A",5886,"19",13056627,13064457,"19p13.2"
"20180","GADD45GIP1",90480,"19",13064969,13068068,"19p13.2"
"20181","DAND5",199699,"19",13080431,13085567,"19p13.2"
"20182","NFIX",4784,"19",13106583,13209610,"19p13.3"
"20183","LYL1",4066,"19",13209841,13213974,"19p13.2"
"20184","TRMT1",55621,"19",13215713,13227563,"19p13.2"
"20185","NACC1",112939,"19",13229101,13251961,"19p13.2"
"20186","STX10",8677,"19",13254871,13261188,"19p13.2"
"20187","IER2",9592,"19",13261281,13265718,"19p13.2"
"20188","CACNA1A",773,"19",13317255,13617274,"19p13"
"20189","CCDC130",81576,"19",13858752,13874106,"19p13.2"
"20190","MRI1",84245,"19",13875336,13885096,"19p13.2"
"20191","C19orf53",28974,"19",13885256,13889586,"19p13.2"
"20192","ZSWIM4",65249,"19",13906273,13943044,"19p13.13"
"20193","LOC284454",284454,"19",13945329,13947103,"19p13.13"
"20194","MIR181D",574457,"19",13985688,13985825,"19p13.13"
"20195","NANOS3",342977,"19",13988062,13991571,"19p13.13"
"20196","C19orf57",79173,"19",13993167,14016909,"19p13.12"
"20197","CC2D1A",54862,"19",14016955,14041693,"19p13.12"
"20198","PODNL1",79883,"19",14041999,14064204,"19p13.12"
"20199","DCAF15",90379,"19",14063318,14072256,"19p13.12"
"20200","RFX1",5989,"19",14072341,14117134,"19p13.1"
"20201","RLN3",117579,"19",14138959,14142370,"19p13.2"
"20202","IL27RA",9466,"19",14142551,14163717,"19p13.11"
"20203","PALM3",342979,"19",14164178,14169971,"19p13.12"
"20204","LOC113230",113230,"19",14183820,14185874,"19p13.12"
"20205","MIR1199",102466515,"19",14184172,14184291,"-"
"20206","C19orf67",646457,"19",14192443,14196607,"19p13.12"
"20207","SAMD1",90378,"19",14199228,14201232,"19p13.12"
"20208","PRKACA",5566,"19",14202506,14228559,"19p13.1"
"20209","ASF1B",55723,"19",14230320,14247440,"19p13.12"
"20210","LOC100507373",100507373,"19",14247963,14282075,"-"
"20211","ADGRL1",22859,"19",14258548,14316997,"19p13.2"
"20212","ADGRE5",976,"19",14491955,14519537,"19p13"
"20213","DDX39A",10212,"19",14519609,14530195,"19p13.12"
"20214","PKN1",5585,"19",14544165,14582679,"19p13.12"
"20215","PTGER1",5731,"19",14583277,14586174,"19p13.1"
"20216","GIPC1",10755,"19",14588570,14606961,"19p13.1"
"20217","DNAJB1",3337,"19",14625575,14629371,"19p13.2"
"20218","TECR",9524,"19",14640378,14676792,"19p13.12"
"20219","NDUFB7",4713,"19",14676889,14682889,"19p13.12"
"20220","CLEC17A",388512,"19",14693895,14721956,"19p13.12"
"20221","ADGRE3",84658,"19",14729928,14785730,"19p13.1"
"20222","ZNF333",84449,"19",14800851,14844558,"19p13"
"20223","ADGRE2",30817,"19",14843508,14889353,"19p13.1"
"20224","OR7C1",26664,"19",14909985,14910948,"19p13.1"
"20225","OR7A5",26659,"19",14937138,14939276,"19p13.1"
"20226","OR7A10",390892,"19",14951759,14952689,"19p13.12"
"20227","OR7A17",26333,"19",14991237,14992167,"19p13.12"
"20228","OR7C2",26658,"19",15052300,15053260,"19p13.1"
"20229","SLC1A6",6511,"19",15060844,15121455,"19p13.12"
"20230","CCDC105",126402,"19",15121538,15134083,"19p13.12"
"20231","CASP14",23581,"19",15160290,15169103,"19p13.1"
"20232","OR1I1",126370,"19",15197876,15198944,"19p13.12"
"20233","SYDE1",85360,"19",15218174,15225799,"19p13.12"
"20234","ILVBL",10994,"19",15225784,15236610,"19p13.1"
"20235","NOTCH3",4854,"19",15270443,15311792,"19p13.2-p13.1"
"20236","EPHX3",79852,"19",15337729,15343858,"19p13.12"
"20237","BRD4",23476,"19",15348300,15391262,"19p13.1"
"20238","AKAP8",10270,"19",15464331,15490612,"19p13.1"
"20239","AKAP8L",26993,"19",15490858,15529932,"19p13.12"
"20240","WIZ",58525,"19",15532317,15560762,"19p13.1"
"20241","RASAL3",64926,"19",15562437,15575382,"19p13.12"
"20242","PGLYRP2",114770,"19",15579456,15590315,"19p13.12"
"20243","CYP4F22",126410,"19",15619335,15663128,"19p13.12"
"20244","CYP4F8",11283,"19",15726028,15740447,"19p13.1"
"20245","CYP4F3",4051,"19",15751706,15771570,"19p13.2"
"20246","CYP4F12",66002,"19",15783827,15807984,"19p13.1"
"20247","OR10H2",26538,"19",15838833,15839862,"19p13.1"
"20248","OR10H3",26532,"19",15852202,15853153,"19p13.1"
"20249","CYP4F24P",388514,"19",15870143,15890798,"19p13.12"
"20250","OR10H5",284433,"19",15904858,15905806,"19p13.12"
"20251","OR10H1",26539,"19",15917816,15918936,"19p13.1"
"20252","UCA1",652995,"19",15939756,15947131,"19p13.12"
"20253","CYP4F2",8529,"19",15988833,16008930,"19p13.12"
"20254","CYP4F11",57834,"19",16023179,16045676,"19p13.1"
"20255","OR10H4",126541,"19",16059817,16060768,"19p13.12"
"20256","LINC00661",126536,"19",16126443,16138272,"19p13.12"
"20257","LINC00905",148231,"19",16144522,16152945,"19p13.12"
"20258","TPM4",7171,"19",16178316,16213813,"19p13.1"
"20259","RAB8A",4218,"19",16222489,16244445,"19p13.1"
"20260","HSH2D",84941,"19",16244837,16269384,"19p13.12"
"20261","CIB3",117286,"19",16272178,16284336,"19p13.12"
"20262","FAM32A",26017,"19",16296211,16302857,"19pter-p13.3"
"20263","AP1M1",8907,"19",16308664,16346156,"19p13.12"
"20264","KLF2",10365,"19",16435650,16438339,"19p13.11"
"20265","EPS15L1",58513,"19",16466054,16582823,"19p13.11"
"20266","CALR3",125972,"19",16589867,16607003,"19p13.11"
"20267","C19orf44",84167,"19",16607121,16632180,"19p13.11"
"20268","CHERP",10523,"19",16628699,16653263,"19p13.1"
"20269","SLC35E1",79939,"19",16660647,16683193,"19p13.11"
"20270","MED26",9441,"19",16685717,16739015,"19p13.11"
"20271","SMIM7",79086,"19",16756958,16770968,"19p13.11"
"20272","TMEM38A",79041,"19",16771937,16799816,"19p13.11"
"20273","NWD1",284434,"19",16830786,16928774,"19p13.11"
"20274","SIN3B",23309,"19",16940197,16991164,"19p13.11"
"20275","F2RL3",9002,"19",16999825,17002830,"19p12"
"20276","CPAMD8",27151,"19",17003761,17137625,"19p13.11"
"20277","HAUS8",93323,"19",17160570,17186343,"19p13.11"
"20278","MYO9B",4650,"19",17186590,17324104,"19p13.1"
"20279","USE1",55850,"19",17326154,17330638,"19p13.11"
"20280","OCEL1",79629,"19",17337012,17340028,"19p13.11"
"20281","NR2F6",2063,"19",17342693,17356151,"19p13.1"
"20282","USHBP1",83878,"19",17360829,17375605,"19p13"
"20283","BABAM1",29086,"19",17378184,17390162,"19p13.11"
"20284","ANKLE1",126549,"19",17392453,17398455,"19p13.11"
"20285","ABHD8",79575,"19",17402939,17414282,"19p13.11"
"20286","MRPL34",64981,"19",17416476,17417652,"19p13.1"
"20287","DDA1",79016,"19",17420336,17434106,"19p13.11"
"20288","ANO8",57719,"19",17434031,17445638,"19p13.11"
"20289","GTPBP3",84705,"19",17445790,17453540,"19p13.11"
"20290","PLVAP",83483,"19",17462256,17488158,"19p13.2"
"20291","BST2",684,"19",17513747,17516457,"19p13.1"
"20292","BISPR",105221694,"19",17516494,17526545,"-"
"20293","MVB12A",93343,"19",17516494,17536148,"19p13.11"
"20294","TMEM221",100130519,"19",17546317,17559376,"19p13.11"
"20295","NXNL1",115861,"19",17566233,17571725,"19p13.11"
"20296","SLC27A1",376497,"19",17581252,17616977,"19p13.11"
"20297","PGLS",25796,"19",17622431,17632097,"19p13.2"
"20298","FAM129C",199786,"19",17634109,17664648,"19p13.11"
"20299","COLGALT1",79709,"19",17666510,17693965,"19p13.11"
"20300","UNC13A",23025,"19",17712136,17799008,"19p13.11"
"20301","MAP1S",55201,"19",17830260,17845324,"19p13.11"
"20302","FCHO1",23149,"19",17858526,17899377,"19p13.11"
"20303","B3GNT3",10331,"19",17905918,17924385,"19p13.1"
"20304","INSL3",3640,"19",17927321,17932383,"19p13.2-p12"
"20305","JAK3",3718,"19",17935592,17958841,"19p13.1"
"20306","RPL18A",6142,"19",17970686,17974133,"19p13"
"20307","SNORA68",26780,"19",17973396,17973529,"19p13"
"20308","SLC5A5",6528,"19",17982781,18005983,"19p13.11"
"20309","CCDC124",115098,"19",18043823,18054794,"19p13.11"
"20310","KCNN1",3780,"19",18062110,18109930,"19p13.1"
"20311","ARRDC2",27106,"19",18111940,18124911,"19p13.11"
"20312","IL12RB1",3594,"19",18169804,18209626,"19p13.1"
"20313","MAST3",23031,"19",18208602,18262499,"19p13.11"
"20314","PIK3R2",5296,"19",18263987,18281343,"19q13.2-q13.4"
"20315","IFI30",10437,"19",18284589,18288934,"19p13.1"
"20316","MPV17L2",84769,"19",18304039,18307550,"19p13.11"
"20317","RAB3A",5864,"19",18307610,18314874,"19p13.2"
"20318","PDE4C",5143,"19",18318770,18359010,"19p13.11"
"20319","LOC729966",729966,"19",18360759,18366229,"19p13.11"
"20320","KIAA1683",80726,"19",18367905,18385319,"19p13.1"
"20321","JUND",3727,"19",18390503,18392466,"19p13.2"
"20322","LSM4",25804,"19",18417039,18434001,"19p13.11"
"20323","PGPEP1",54858,"19",18451396,18480763,"19p13.11"
"20324","GDF15",9518,"19",18496967,18499986,"19p13.11"
"20325","LRRC25",126364,"19",18501953,18508415,"19p13.11"
"20326","SSBP4",170463,"19",18530145,18545372,"19p13.1"
"20327","ISYNA1",51477,"19",18545197,18549111,"19p13.11"
"20328","ELL",8178,"19",18553472,18632937,"19p13.1"
"20329","FKBP8",23770,"19",18642561,18654406,"19p12"
"20330","KXD1",79036,"19",18668571,18680197,"19p13.11"
"20331","UBA52",7311,"19",18682613,18688270,"19p13.1-p12"
"20332","C19orf60",55049,"19",18699494,18703147,"19p13.11"
"20333","CRLF1",9244,"19",18704034,18717660,"19p12"
"20334","TMEM59L",25789,"19",18723681,18731849,"19p12"
"20335","KLHL26",55295,"19",18747837,18781302,"19p13.11"
"20336","CRTC1",23373,"19",18794424,18893143,"19p13.11"
"20337","COMP",1311,"19",18893582,18902114,"19p13.1"
"20338","UPF1",5976,"19",18942743,18979041,"19p13.2-p13.11"
"20339","CERS1",10715,"19",18979354,19007536,"19p12"
"20340","COPE",11316,"19",19010322,19030199,"19p13.11"
"20341","DDX49",54555,"19",19030483,19039442,"19p12"
"20342","HOMER3",9454,"19",19040009,19052041,"19p13.11"
"20343","SUGP2",10147,"19",19101696,19144380,"19p12"
"20344","ARMC6",93436,"19",19144386,19168987,"19p13.11"
"20345","SLC25A42",284439,"19",19174802,19223841,"19p13.11"
"20346","TMEM161A",54929,"19",19230424,19249310,"19p13.11"
"20347","MEF2B",100271849,"19",19256375,19281098,"19p13.11"
"20348","MEF2BNB-MEF2B",4207,"19",19256375,19303400,"19p13.11"
"20349","BORCS8",729991,"19",19287712,19303400,"19p13.11"
"20350","RFXANK",8625,"19",19303007,19312678,"19p12"
"20351","NR2C2AP",126382,"19",19312219,19314238,"19p13.11"
"20352","NCAN",1463,"19",19322781,19363061,"19p12"
"20353","HAPLN4",404037,"19",19366451,19373596,"19p13.1"
"20354","TM6SF2",53345,"19",19375173,19384074,"19p13.3-p12"
"20355","SUGP1",57794,"19",19387321,19431321,"19p13.11"
